0.00088, 0.00028
0.00305, -0.00854
0.00373, 0.00871
0.00837, -0.01451
0.00844, 0.01409
0.01419, -0.01861
0.01407, 0.01815
0.02000, -0.02246
0.01972, 0.02127
0.02579, -0.02552
0.02538, 0.02412
0.03158, -0.02829
0.03105, 0.02630
0.03735, -0.03056
0.03673, 0.02839
0.04312, -0.03258
0.04240, 0.03047
0.04889, -0.03453
0.04809, 0.03211
0.05466, -0.03661
0.05378, 0.03370
0.06041, -0.03817
0.05946, 0.03530
0.06616, -0.03941
0.06515, 0.03668
0.07193, -0.04110
0.07085, 0.03785
0.07767, -0.04215
0.07655, 0.03894
0.08343, -0.04355
0.08225, 0.04002
0.08918, -0.04481
0.08794, 0.04116
0.09492, -0.04583
0.09364, 0.04226
0.10067, -0.04667
0.09934, 0.04334
0.10642, -0.04798
0.10504, 0.04420
0.11216, -0.04890
0.11075, 0.04495
0.11791, -0.04976
0.11646, 0.04564
0.12365, -0.05052
0.12216, 0.04635
0.12939, -0.05126
0.12787, 0.04713
0.13512, -0.05177
0.13358, 0.04787
0.14086, -0.05245
0.13928, 0.04853
0.14660, -0.05334
0.14499, 0.04905
0.15234, -0.05389
0.15071, 0.04954
0.15808, -0.05468
0.15642, 0.05002
0.16382, -0.05533
0.16213, 0.05049
0.16956, -0.05637
0.16784, 0.05096
0.17530, -0.05686
0.17355, 0.05146
0.18102, -0.05690
0.17927, 0.05194
0.18675, -0.05716
0.18498, 0.05226
0.19248, -0.05761
0.19070, 0.05260
0.19821, -0.05802
0.19641, 0.05289
0.20395, -0.05858
0.20213, 0.05318
0.20968, -0.05903
0.20785, 0.05344
0.21541, -0.05932
0.21357, 0.05364
0.22114, -0.05969
0.21928, 0.05392
0.22688, -0.06007
0.22500, 0.05416
0.23261, -0.06041
0.23072, 0.05443
0.23833, -0.06065
0.23644, 0.05456
0.24406, -0.06085
0.24216, 0.05472
0.24979, -0.06111
0.24788, 0.05474
0.25551, -0.06119
0.25360, 0.05489
0.26124, -0.06146
0.25932, 0.05491
0.26697, -0.06148
0.26504, 0.05491
0.27270, -0.06178
0.27077, 0.05491
0.27842, -0.06183
0.27649, 0.05491
0.28415, -0.06205
0.28221, 0.05499
0.28987, -0.06216
0.28793, 0.05509
0.29560, -0.06216
0.29365, 0.05509
0.30132, -0.06211
0.29938, 0.05498
0.30704, -0.06193
0.30510, 0.05491
0.31276, -0.06186
0.31083, 0.05491
0.31848, -0.06195
0.31655, 0.05485
0.32421, -0.06199
0.32228, 0.05471
0.32993, -0.06201
0.32800, 0.05456
0.33566, -0.06205
0.33373, 0.05445
0.34138, -0.06203
0.33946, 0.05426
0.34710, -0.06199
0.34518, 0.05417
0.35282, -0.06184
0.35091, 0.05397
0.35854, -0.06183
0.35663, 0.05384
0.36426, -0.06181
0.36236, 0.05361
0.36999, -0.06181
0.36809, 0.05345
0.37571, -0.06171
0.37382, 0.05325
0.38143, -0.06146
0.37955, 0.05300
0.38715, -0.06146
0.38528, 0.05267
0.39287, -0.06133
0.39100, 0.05243
0.39859, -0.06112
0.39673, 0.05218
0.40431, -0.06101
0.40246, 0.05188
0.41002, -0.06065
0.40819, 0.05153
0.41575, -0.06068
0.41392, 0.05120
0.42146, -0.06044
0.41965, 0.05091
0.42719, -0.06041
0.42538, 0.05061
0.43290, -0.06017
0.43111, 0.05030
0.43862, -0.06005
0.43684, 0.05000
0.44434, -0.05974
0.44257, 0.04974
0.45006, -0.05947
0.44830, 0.04957
0.45577, -0.05914
0.45403, 0.04922
0.46149, -0.05880
0.45976, 0.04879
0.46720, -0.05848
0.46549, 0.04836
0.47292, -0.05816
0.47123, 0.04801
0.47863, -0.05787
0.47696, 0.04769
0.48435, -0.05756
0.48269, 0.04721
0.49007, -0.05731
0.48842, 0.04679
0.49578, -0.05709
0.49415, 0.04650
0.50150, -0.05678
0.49988, 0.04617
0.50722, -0.05648
0.50562, 0.04568
0.51293, -0.05620
0.51135, 0.04523
0.51865, -0.05598
0.51708, 0.04482
0.52437, -0.05559
0.52281, 0.04461
0.53008, -0.05523
0.52854, 0.04414
0.53579, -0.05486
0.53428, 0.04359
0.54151, -0.05436
0.54001, 0.04316
0.54722, -0.05410
0.54574, 0.04274
0.55294, -0.05373
0.55148, 0.04230
0.55865, -0.05335
0.55721, 0.04179
0.56437, -0.05303
0.56295, 0.04123
0.57008, -0.05266
0.56868, 0.04061
0.57579, -0.05215
0.57442, 0.04012
0.58151, -0.05197
0.58015, 0.03966
0.58722, -0.05133
0.58588, 0.03922
0.59294, -0.05095
0.59162, 0.03876
0.59866, -0.05085
0.59735, 0.03822
0.60437, -0.05050
0.60309, 0.03761
0.61008, -0.04993
0.60882, 0.03732
0.61537, -0.04956
0.61453, 0.03761
0.62152, -0.04979
0.62025, 0.03774
0.62724, -0.04939
0.62598, 0.03772
0.63295, -0.04907
0.63171, 0.03746
0.63867, -0.04873
0.63743, 0.03739
0.64438, -0.04838
0.64316, 0.03733
0.65010, -0.04803
0.64888, 0.03710
0.65580, -0.04711
0.65461, 0.03705
0.66152, -0.04695
0.66042, 0.03646
0.66723, -0.04655
0.66608, 0.03627
0.67293, -0.04533
0.67181, 0.03568
0.67865, -0.04515
0.67754, 0.03538
0.68438, -0.04576
0.68344, 0.03444
0.68807, 0.03422
0.69010, -0.04557
0.69365, 0.03479
0.69582, -0.04521
0.69937, 0.03457
0.70153, -0.04483
0.70510, 0.03431
0.70725, -0.04447
0.71083, 0.03393
0.71296, -0.04410
0.71657, 0.03340
0.71867, -0.04365
0.72231, 0.03259
0.72439, -0.04328
0.72806, 0.03164
0.73010, -0.04293
0.73380, 0.03076
0.73582, -0.04253
0.73956, 0.02924
0.74153, -0.04208
0.74532, 0.02755
0.74724, -0.04163
0.75107, 0.02605
0.75296, -0.04119
0.75682, 0.02482
0.75867, -0.04066
0.76256, 0.02420
0.76438, -0.04012
0.76830, 0.02344
0.77009, -0.03955
0.77404, 0.02287
0.77580, -0.03901
0.77977, 0.02261
0.78151, -0.03847
0.78550, 0.02226
0.78722, -0.03786
0.79123, 0.02181
0.79293, -0.03729
0.79697, 0.02110
0.79864, -0.03667
0.80271, 0.02026
0.80434, -0.03600
0.80846, 0.01927
0.81005, -0.03540
0.81419, 0.01863
0.81576, -0.03473
0.81993, 0.01810
0.82147, -0.03403
0.82566, 0.01775
0.82717, -0.03325
0.83139, 0.01728
0.83288, -0.03249
0.83713, 0.01674
0.83858, -0.03169
0.84287, 0.01602
0.84429, -0.03092
0.84861, 0.01513
0.85000, -0.03015
0.85435, 0.01442
0.85570, -0.02934
0.86008, 0.01409
0.86140, -0.02853
0.86582, 0.01332
0.86711, -0.02769
0.87157, 0.01194
0.87281, -0.02680
0.87732, 0.01118
0.87852, -0.02597
0.88305, 0.01058
0.88422, -0.02504
0.88879, 0.01000
0.88992, -0.02412
0.89452, 0.00944
0.89562, -0.02318
0.90026, 0.00884
0.90132, -0.02222
0.90599, 0.00834
0.90702, -0.02122
0.91173, 0.00778
0.91272, -0.02016
0.91746, 0.00726
0.91842, -0.01917
0.92320, 0.00675
0.92412, -0.01807
0.92893, 0.00631
0.92982, -0.01693
0.93466, 0.00605
0.93552, -0.01594
0.94039, 0.00583
0.94121, -0.01484
0.94612, 0.00557
0.94691, -0.01355
0.95184, 0.00545
0.95260, -0.01235
0.95757, 0.00515
0.95830, -0.01116
0.96330, 0.00483
0.96399, -0.00981
0.96972, 0.00405
0.96969, -0.00860
0.97613, 0.00383
0.97538, -0.00722
0.98254, 0.00364
0.98107, -0.00556
0.98828, 0.00270
0.98691, -0.00393
0.99208, -0.00255
0.99811, -0.00009
0.99383, 0.00200
