0.00185, 0.00027
0.00382, 0.00774
0.00382, -0.00758
0.00773, -0.01402
0.00880, 0.01459
0.01705, -0.02083
0.01812, 0.02118
0.02637, -0.02607
0.02744, 0.02602
0.03569, -0.03003
0.03676, 0.02977
0.04501, -0.03324
0.04608, 0.03320
0.05433, -0.03635
0.05540, 0.03607
0.06365, -0.03860
0.06472, 0.03876
0.07297, -0.04086
0.07404, 0.04092
0.08229, -0.04273
0.08336, 0.04292
0.09161, -0.04458
0.09268, 0.04498
0.10093, -0.04596
0.10200, 0.04693
0.11025, -0.04761
0.11132, 0.04844
0.11957, -0.04880
0.12064, 0.04979
0.12889, -0.04984
0.12996, 0.05125
0.13821, -0.05060
0.13928, 0.05263
0.14753, -0.05175
0.14860, 0.05371
0.15685, -0.05268
0.15792, 0.05470
0.16617, -0.05381
0.16724, 0.05567
0.17549, -0.05460
0.17656, 0.05669
0.18481, -0.05466
0.18588, 0.05754
0.19413, -0.05518
0.19520, 0.05826
0.20345, -0.05585
0.20452, 0.05892
0.21277, -0.05627
0.21384, 0.05952
0.22209, -0.05670
0.22316, 0.06013
0.23141, -0.05705
0.23248, 0.06073
0.24073, -0.05729
0.24180, 0.06117
0.25005, -0.05744
0.25112, 0.06149
0.25937, -0.05756
0.26044, 0.06182
0.26869, -0.05759
0.26976, 0.06201
0.27800, -0.05765
0.27908, 0.06220
0.28732, -0.05775
0.28840, 0.06255
0.29664, -0.05758
0.29772, 0.06272
0.30596, -0.05715
0.30704, 0.06277
0.31528, -0.05694
0.31636, 0.06292
0.32460, -0.05682
0.32568, 0.06289
0.33392, -0.05669
0.33500, 0.06289
0.34324, -0.05649
0.34432, 0.06281
0.35256, -0.05612
0.35364, 0.06273
0.36188, -0.05588
0.36296, 0.06264
0.37120, -0.05568
0.37228, 0.06252
0.38052, -0.05518
0.38160, 0.06231
0.38984, -0.05489
0.39092, 0.06202
0.39916, -0.05442
0.40024, 0.06179
0.40848, -0.05383
0.40956, 0.06144
0.41780, -0.05347
0.41888, 0.06109
0.42712, -0.05308
0.42820, 0.06077
0.43644, -0.05257
0.43752, 0.06047
0.44576, -0.05196
0.44684, 0.06026
0.45508, -0.05127
0.45616, 0.05996
0.46440, -0.05050
0.46548, 0.05944
0.47372, -0.04980
0.47480, 0.05904
0.48304, -0.04909
0.48412, 0.05854
0.49236, -0.04853
0.49344, 0.05809
0.50168, -0.04783
0.50276, 0.05772
0.51100, -0.04717
0.51208, 0.05713
0.52032, -0.04654
0.52140, 0.05671
0.52964, -0.04572
0.53072, 0.05628
0.53896, -0.04484
0.54004, 0.05562
0.54828, -0.04409
0.54936, 0.05511
0.55760, -0.04327
0.55868, 0.05452
0.56692, -0.04252
0.56800, 0.05373
0.57624, -0.04162
0.57732, 0.05304
0.58556, -0.04081
0.58664, 0.05248
0.59488, -0.03997
0.59596, 0.05189
0.60420, -0.03933
0.60527, 0.05114
0.61279, -0.03781
0.61459, 0.05088
0.62284, -0.03726
0.62391, 0.05057
0.63216, -0.03641
0.63323, 0.05059
0.64148, -0.03566
0.64255, 0.05058
0.65080, -0.03453
0.65187, 0.05041
0.66012, -0.03377
0.66119, 0.05033
0.66944, -0.03224
0.67051, 0.04967
0.67876, -0.03188
0.67983, 0.04928
0.68808, -0.03141
0.68915, 0.04898
0.69740, -0.03058
0.69847, 0.04878
0.70672, -0.02976
0.70779, 0.04867
0.71604, -0.02897
0.71711, 0.04810
0.72536, -0.02805
0.72643, 0.04702
0.73468, -0.02713
0.73575, 0.04577
0.74400, -0.02635
0.74507, 0.04343
0.75332, -0.02558
0.75439, 0.04103
0.76264, -0.02481
0.76371, 0.03915
0.77196, -0.02402
0.77303, 0.03814
0.78128, -0.02323
0.78235, 0.03751
0.79060, -0.02245
0.79167, 0.03689
0.79992, -0.02162
0.80099, 0.03556
0.80924, -0.02083
0.81031, 0.03386
0.81856, -0.02008
0.81963, 0.03246
0.82788, -0.01929
0.82895, 0.03122
0.83720, -0.01849
0.83827, 0.02993
0.84652, -0.01767
0.84759, 0.02823
0.85584, -0.01682
0.85691, 0.02645
0.86516, -0.01598
0.86623, 0.02447
0.87447, -0.01510
0.87555, 0.02268
0.88379, -0.01428
0.88487, 0.02093
0.89311, -0.01349
0.89419, 0.01927
0.90243, -0.01264
0.90351, 0.01755
0.91175, -0.01183
0.91283, 0.01574
0.92107, -0.01089
0.92215, 0.01407
0.93039, -0.01008
0.93147, 0.01227
0.93971, -0.00937
0.94079, 0.01061
0.94903, -0.00873
0.95011, 0.00932
0.95835, -0.00800
0.95943, 0.00789
0.96767, -0.00675
0.96819, 0.00573
0.97710, -0.00557
0.97837, 0.00339
0.98601, -0.00412
0.98728, 0.00229
0.99746, -0.00005
