-3 MORPH AIRFOIL TT
1 0
0.99774  0.00037
0.99209  0.00147
0.98364  0.00239
0.97722  0.00319
0.97078  0.00483
0.96435  0.00594
0.95861  0.00688
0.95287  0.00729
0.94714  0.00759
0.94141  0.00794
0.93568  0.00830
0.92995  0.00885
0.92421  0.00956
0.91847  0.01011
0.91273  0.01077
0.90700  0.01132
0.90126  0.01216
0.89552  0.01277
0.88978  0.01351
0.88404  0.01425
0.87830  0.01495
0.87256  0.01566
0.86682  0.01660
0.86108  0.01753
0.85534  0.01827
0.84959  0.01917
0.84385  0.02011
0.83811  0.02098
0.83237  0.02162
0.82663  0.02212
0.82090  0.02258
0.81517  0.02302
0.80943  0.02375
0.80368  0.02469
0.79794  0.02569
0.79220  0.02646
0.78646  0.02696
0.78073  0.02728
0.77500  0.02753
0.76927  0.02789
0.76353  0.02860
0.75780  0.02931
0.75204  0.03055
0.74629  0.03193
0.74053  0.03347
0.73478  0.03499
0.72903  0.03588
0.72329  0.03667
0.71755  0.03755
0.71181  0.03812
0.70608  0.03844
0.70036  0.03859
0.69463  0.03872
0.68890  0.03882
0.68318  0.03898
0.67746  0.03896
0.67172  0.03961
0.66564  0.03928
0.66025  0.04074
0.65452  0.04085
0.64880  0.04093
0.64307  0.04097
0.63735  0.04109
0.63163  0.04104
0.62590  0.04095
0.62018  0.04120
0.61446  0.04103
0.60874  0.04076
0.60301  0.04099
0.59728  0.04154
0.59154  0.04201
0.58581  0.04241
0.58008  0.04279
0.57435  0.04318
0.56861  0.04361
0.56288  0.04417
0.55715  0.04467
0.55141  0.04511
0.54568  0.04549
0.53995  0.04585
0.53422  0.04621
0.52848  0.04670
0.52275  0.04711
0.51703  0.04726
0.51129  0.04761
0.50556  0.04800
0.49983  0.04843
0.49410  0.04870
0.48837  0.04892
0.48264  0.04929
0.47691  0.04970
0.47118  0.04997
0.46545  0.05026
0.45972  0.05062
0.45399  0.05099
0.44826  0.05128
0.44253  0.05140
0.43681  0.05159
0.43108  0.05184
0.42535  0.05209
0.41962  0.05233
0.41389  0.05256
0.40816  0.05283
0.40243  0.05312
0.39671  0.05336
0.39098  0.05355
0.38525  0.05374
0.37952  0.05401
0.37380  0.05420
0.36807  0.05434
0.36234  0.05445
0.35662  0.05462
0.35089  0.05470
0.34517  0.05484
0.33944  0.05487
0.33372  0.05501
0.32799  0.05507
0.32227  0.05516
0.31654  0.05524
0.31082  0.05525
0.30510  0.05520
0.29937  0.05521
0.29365  0.05527
0.28793  0.05522
0.28221  0.05507
0.27649  0.05494
0.27077  0.05489
0.26505  0.05484
0.25932  0.05478
0.25360  0.05471
0.24788  0.05451
0.24216  0.05443
0.23644  0.05423
0.23073  0.05405
0.22501  0.05373
0.21929  0.05344
0.21358  0.05312
0.20786  0.05287
0.20214  0.05257
0.19643  0.05223
0.19071  0.05190
0.18500  0.05151
0.17929  0.05114
0.17357  0.05063
0.16786  0.05008
0.16215  0.04957
0.15644  0.04905
0.15073  0.04853
0.14502  0.04801
0.13931  0.04744
0.13360  0.04675
0.12790  0.04597
0.12219  0.04515
0.11649  0.04440
0.11078  0.04368
0.10507  0.04290
0.09937  0.04200
0.09367  0.04089
0.08798  0.03976
0.08228  0.03859
0.07658  0.03749
0.07088  0.03637
0.06519  0.03517
0.05950  0.03377
0.05381  0.03215
0.04812  0.03055
0.04244  0.02889
0.03676  0.02681
0.03109  0.02471
0.02542  0.02253
0.01976  0.01969
0.01410  0.01658
0.00847  0.01256
0.00376  0.00725
0.00091  -0.00102
0.00307  -0.00964
0.00839  -0.01542
0.01420  -0.01938
0.02001  -0.02310
0.02580  -0.02603
0.03158  -0.02869
0.03736  -0.03086
0.04312  -0.03278
0.04889  -0.03463
0.05466  -0.03662
0.06041  -0.03810
0.06616  -0.03925
0.07192  -0.04085
0.07767  -0.04183
0.08342  -0.04315
0.08917  -0.04433
0.09491  -0.04527
0.10065  -0.04604
0.10640  -0.04727
0.11215  -0.04811
0.11789  -0.04891
0.12362  -0.04960
0.12936  -0.05027
0.13510  -0.05071
0.14083  -0.05132
0.14657  -0.05215
0.15231  -0.05263
0.15805  -0.05335
0.16378  -0.05393
0.16953  -0.05490
0.17526  -0.05533
0.18098  -0.05532
0.18671  -0.05551
0.19244  -0.05590
0.19817  -0.05626
0.20391  -0.05675
0.20964  -0.05714
0.21537  -0.05737
0.22110  -0.05767
0.22683  -0.05800
0.23256  -0.05828
0.23828  -0.05846
0.24401  -0.05860
0.24974  -0.05881
0.25546  -0.05883
0.26119  -0.05904
0.26691  -0.05901
0.27264  -0.05925
0.27836  -0.05925
0.28409  -0.05941
0.28981  -0.05947
0.29554  -0.05942
0.30126  -0.05931
0.30697  -0.05909
0.31269  -0.05896
0.31842  -0.05900
0.32414  -0.05898
0.32986  -0.05895
0.33559  -0.05894
0.34131  -0.05887
0.34703  -0.05878
0.35275  -0.05858
0.35847  -0.05852
0.36419  -0.05845
0.36991  -0.05839
0.37563  -0.05825
0.38135  -0.05795
0.38707  -0.05790
0.39279  -0.05771
0.39850  -0.05746
0.40422  -0.05730
0.40994  -0.05689
0.41566  -0.05687
0.42138  -0.05659
0.42710  -0.05650
0.43281  -0.05621
0.43853  -0.05604
0.44425  -0.05569
0.44996  -0.05537
0.45568  -0.05500
0.46139  -0.05461
0.46711  -0.05425
0.47282  -0.05389
0.47854  -0.05355
0.48425  -0.05319
0.48997  -0.05289
0.49568  -0.05263
0.50140  -0.05228
0.50711  -0.05192
0.51283  -0.05160
0.51855  -0.05134
0.52426  -0.05090
0.52997  -0.05049
0.53569  -0.05008
0.54140  -0.04954
0.54711  -0.04923
0.55283  -0.04882
0.55854  -0.04840
0.56425  -0.04803
0.56997  -0.04762
0.57568  -0.04706
0.58140  -0.04684
0.58710  -0.04616
0.59282  -0.04573
0.59854  -0.04558
0.60425  -0.04519
0.60996  -0.04458
0.61524  -0.04396
0.62138  -0.04363
0.62710  -0.04325
0.63281  -0.04282
0.63853  -0.04242
0.64424  -0.04201
0.64995  -0.04136
0.65566  -0.04077
0.66138  -0.04065
0.66709  -0.04004
0.67279  -0.03901
0.67851  -0.03890
0.68424  -0.03924
0.68995  -0.03883
0.69566  -0.03845
0.70138  -0.03812
0.70709  -0.03772
0.71281  -0.03723
0.71851  -0.03653
0.72422  -0.03594
0.72993  -0.03545
0.73565  -0.03495
0.74136  -0.03442
0.74707  -0.03389
0.75278  -0.03339
0.75849  -0.03287
0.76420  -0.03236
0.76991  -0.03183
0.77562  -0.03127
0.78133  -0.03074
0.78704  -0.03015
0.79275  -0.02962
0.79846  -0.02901
0.80417  -0.02841
0.80988  -0.02779
0.81559  -0.02720
0.82130  -0.02662
0.82701  -0.02593
0.83272  -0.02527
0.83842  -0.02458
0.84413  -0.02389
0.84984  -0.02319
0.85554  -0.02251
0.86125  -0.02179
0.86696  -0.02111
0.87267  -0.02038
0.87837  -0.01965
0.88408  -0.01895
0.88979  -0.01822
0.89549  -0.01745
0.90120  -0.01667
0.90690  -0.01586
0.91261  -0.01507
0.91831  -0.01431
0.92402  -0.01352
0.92972  -0.01273
0.93542  -0.01181
0.94113  -0.01096
0.94683  -0.01015
0.95254  -0.00946
0.95824  -0.00857
0.96394  -0.00760
0.96964  -0.00667
0.97534  -0.00551
0.98103  -0.00410
0.98653  -0.00260
0.99235  -0.00168
1 0
